,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s136,s137,s138,s139,s140,s141,s142,s143,s144,s145,s146,s147,s148,s149,s150,s151,s152,s153,s154,s155,s156,s157,s158,s159,s160,s161,s162,s163,s164,s165,s166,s167,s168,s169,s170,s171,s172,s173,s174,s175,s176,s177,s178,s179,s180,s181,s182,s183,s184,s185,s186,s187,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s202,s203,s204,s205,s206,s207,s208,s209,s210,s211,s212,s213,s214,s215,s216,s217,s218,s219,s220,s221,s222,s223,s224,s225,s226,s227,s228,s229,s230,s231,s232,s233,s234,s235,s236,s237,s238,s239,s240,s241,s242,s243,s244,s245,s246,s247,s248,s249,s250,s251,s252,s253,s254,s255,s256,s257,s258,s259,s260,s261,s262,s263,s264,s265,s266,s267,s268,s269,s270,s271,s272,s273,s274,s275,s276,s277,s278,s279,s280,s281,s282,s283,s284,s285,s286,s287,s288,s289,s290,s291,s292,s293,s294,s295,s296,s297,s298,s299,s300,s301,s302,s303,s304,s305,s306,s307,s308,s309,s310,s311,s312,s313,s314,s315,s316,s317,s318,s319,s320,s321,s322,s323,s324,s325,s326,s327,s328,s329,s330,s331,s332,s333,s334,s335,s336,s337,s338,s339,s340,s341,s342,s343,s344,s345,s346,s347,s348,s349,s350,s351,s352,s353,s354,s355,s356,s357,s358,s359,s360,s361,s362,s363,s364,s365,s366,s367,s368,s369,s370,s371,s372,s373,s374,s375,s376,s377,s378,s379,s380,s381,s382,s383,s384,s385,s386,s387,s388,s389,s390,s391,s392,s393,s394,s395,s396,s397,s398,s399,s400,s401,s402,s403,s404,s405,s406,s407,s408,s409,s410,s411,s412,s413,s414,s415,s416,s417,s418,s419,s420,s421,s422,s423,s424,s425,s426,s427,s428,s429,s430,s431,s432,s433,s434,s435,s436,s437,s438,s439,s440,s441,s442,s443,s444,s445,s446,s447,s448,s449,s450,s451,s452,s453,s454,s455,s456,s457,s458,s459,s460,s461,s462,s463,s464,s465,s466,s467,s468,s469,s470,s471,s472,s473,s474,s475,s476,s477,s478,s479,s480,s481,s482,s483,s484,s485,s486,s487,s488,s489,s490,s491,s492,s493,s494,s495,s496,s497,s498,s499,s500,s501,s502,s503,s504,s505
s243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.69675104,0,24.79646905,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76363261,0,0,0,0,0,0,0,0,0,0,0,0,24.718094,0,0,0,0,0,24.7035154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.20798949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.13792231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37586843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22296179,25.9609067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5764013,0,0,0,0,0,0,0,0,0,25.35160584,0,0,0,0,0,0,0,25.25501355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.86386696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42696658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95337569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.26635817,0,25.93865949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s244,25.01435572,0,0,0,0,0,0,0,0,0,0,25.64712665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.66845431,0,0,25.00738964,25.11055149,0,25.17045888,0,0,0,0,0,0,0,0,25.08072104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87508776,0,0,0,0,24.7804562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.55910602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.70049129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77264351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45344925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.73082036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.46820634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.54390722,24.95853429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28403583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53532214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.06143977,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79635429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80856966,25.6068212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90425671,0,0,0,0,0,0,0,0,0,0,0,0,25.03525133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44403759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12597272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s245,25.94281576,0,0,0,0,0,0,0,0,0,0,25.24637794,0,0,0,0,0,0,25.05360634,0,0,0,0,0,0,0,0,0,0,0,0,28.94301557,27.42110419,0,27.94945585,0,0,0,0,0,0,0,25.46466327,27.05102945,0,0,0,0,25.3740283,0,0,25.04182997,0,0,0,0,0,0,0,0,0,26.81405344,0,0,0,25.02686573,26.38103101,0,0,25.48538928,0,25.51541047,0,0,25.26181642,0,0,27.70209322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.31403891,0,0,0,0,0,0,29.66339624,0,0,0,0,0,0,25.89838619,0,0,0,0,0,0,0,0,25.39565023,24.68050963,0,0,0,0,0,0,0,0,25.18037783,0,0,0,0,0,28.99185539,0,0,0,0,0,0,0,29.91847766,25.25366904,0,0,0,0,0,0,0,0,24.79343038,0,0,0,0,25.88505493,29.71275849,0,0,0,0,0,0,0,0,0,31.92258117,0,0,0,0,0,0,0,0,0,0,0,0,25.03065988,0,0,0,24.73239593,0,0,0,27.47237806,29.11305507,25.5618275,0,0,0,0,0,0,0,24.81220035,26.17414521,0,0,0,25.04206168,0,0,0,26.66055129,0,0,0,0,0,25.3181645,0,0,0,0,0,0,0,0,0,0,24.74483812,0,0,31.88248123,0,0,0,0,0,0,0,0,0,0,0,0,25.56695855,0,0,0,0,0,0,0,0,32.64981063,27.78271558,0,25.78006405,26.8830902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.76286076,0,25.45952718,0,0,0,0,0,0,0,27.4132878,0,0,0,24.68580691,0,0,0,0,0,0,0,25.21627755,25.21951577,0,0,0,0,0,0,0,25.23522152,0,0,0,0,25.29315798,28.42766641,0,0,0,0,0,0,0,0,0,0,0,0,25.35442514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63082294,0,0,25.02059011,0,0,0,0,0,0,25.03255235,0,0,0,0,0,0,30.24569516,0,0,0,0,0,0,27.58556186,0,0,32.74743418,0,25.38192129,0,0,0,29.70462515,0,27.26050876,0,0,26.49154751,0,0,0,24.63976728,25.60436182,0,0,0,0,27.66258495,0,0,0,0,27.85736969,0,0,0,30.76520508,29.68359421,0,0,0,0,0,0,24.65970025,0,24.92271021,0,0,0,0,0,29.89065277,0,0,0,0,0,0,0,0,0,24.7126107,0,0,30.1709905,0,0,0,0,0,0,0,0,0,0,26.03438081,0,0,0,0,26.03616551,0,0,27.77436662,0,0,0,0,0,0,0,28.93929901,0,0,0,0,0,0,0,25.82519554,25.99021571,25.14515441,0,0,24.64419978,29.40229787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22229458,0,0,0,0,0,0,0,24.73706486,26.25643595,0,0,0,0,0
s246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s248,28.48859504,0,0,0,0,0,0,25.70798068,0,25.68285216,0,27.98783514,0,0,0,0,0,0,28.48504475,0,24.89099464,0,0,24.98078495,0,25.44449366,0,25.22958684,0,0,24.85167735,31.66792214,28.52120945,0,29.61067279,0,0,0,0,26.20828969,0,0,28.0378677,29.51103339,0,0,0,0,26.43752454,0,26.13646527,25.52991114,0,27.22781095,0,0,0,25.05510673,0,0,0,28.68133814,0,0,0,26.6226355,28.3024598,24.7277522,0,28.38767019,0,26.79025733,0,25.2733501,27.62379902,0,0,29.3645385,25.68476708,25.24498586,0,0,0,0,0,0,0,0,0,0,0,0,28.3104526,0,0,24.69692761,0,0,0,30.29569342,0,0,0,25.21800913,0,0,28.73956621,0,0,0,0,0,0,24.93912704,0,27.0744198,27.2991572,0,25.01993043,0,0,24.95573772,0,0,0,27.48434509,26.43227506,26.29373344,0,0,0,31.61062556,0,0,0,24.75862084,0,0,25.75048865,33.64616683,27.16923994,0,0,0,0,0,0,0,0,26.59544621,0,25.55322493,0,0,27.29851365,33.54264977,0,0,0,0,0,0,0,0,0,34.22365817,0,0,0,0,25.37413414,0,0,25.19280192,26.4618639,0,0,0,27.55130222,0,0,25.25457196,27.78568624,24.62897557,0,25.24124464,28.41598557,30.96284456,25.98462907,0,0,0,0,0,0,0,28.67131735,29.52056003,0,0,0,26.68184095,0,0,0,29.72337812,0,0,0,0,0,27.93375257,0,25.20685014,0,25.05177027,0,0,0,0,0,0,26.37418708,25.0002088,0,35.8570463,0,0,0,0,0,26.6259634,24.93465053,25.19360325,0,0,25.15794609,0,28.18850932,0,0,0,25.22296179,25.54390722,32.64981063,0,0,0,29.37378566,0,25.85119378,28.59440096,0,0,25.63917896,0,0,0,0,0,0,0,0,24.67311251,0,0,0,0,24.79634168,29.72725324,0,26.77589758,0,0,0,25.84871157,24.95759298,0,0,27.85015883,0,0,0,25.84891002,0,0,0,0,0,0,0,26.23868974,25.24206273,0,0,25.44616273,0,25.35427779,0,0,26.62556488,24.81139704,0,0,0,28.99949192,34.6316003,0,0,0,0,0,0,0,0,24.80358992,0,0,25.1384204,27.54068853,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51641931,0,0,27.83364341,0,26.50828788,26.95071089,0,24.72051848,0,0,0,0,27.92618449,24.71347756,0,0,26.02324136,0,25.08899607,31.89964183,0,0,0,0,0,0,29.50629494,0,0,35.43849127,0,26.66664433,0,0,26.43823855,31.76975437,0,28.96384545,0,0,28.06723091,0,0,0,25.39543902,27.99538258,0,0,0,0,28.19917953,0,0,0,0,27.65475349,0,0,0,33.63243474,32.30108209,0,0,0,0,0,0,25.74258405,0,25.28849896,0,0,0,0,0,32.68648615,0,0,0,0,0,0,0,24.8579625,0,26.61991354,0,0,32.07076889,0,0,0,24.87568926,0,0,0,0,0,0,28.56180213,0,0,0,0,27.80408003,26.70209102,0,29.50474001,24.78623289,0,0,0,24.63699184,0,26.15607763,30.38959075,0,0,0,0,0,0,0,26.52183442,27.61227645,29.65274121,0,24.74714633,26.67030037,32.25964021,0,0,0,0,0,0,0,0,0,0,0,0,26.48850878,0,0,0,26.8064018,0,0,0,25.08518018,0,0,0,24.74554218,0,25.63453705,0,0,0,0,0,24.73387209,25.51649865,0,29.13084413,0,0,0,0,0
s249,27.99633718,0,0,0,0,0,0,0,25.05094958,26.86162915,0,27.46750672,0,25.60835946,0,0,0,0,30.74168185,0,28.75259904,0,27.05911717,26.75011342,0,0,0,27.90143789,0,0,25.25281773,29.03262156,39.02101385,0,39.89385681,0,0,0,0,27.1313605,0,0,26.76370879,29.21460954,24.67327846,0,0,0,26.30802049,0,30.42893466,0,0,24.83519261,30.53622269,0,0,30.31942095,0,0,0,38.74939294,0,0,0,34.11190572,36.83086582,0,0,32.13755019,0,25.93685581,0,32.2820296,26.26402596,0,0,26.84251138,26.98984659,28.17078386,0,0,0,0,0,0,27.38510589,0,0,0,0,0,30.45695759,0,0,29.68549898,0,0,0,25.71227812,0,0,0,29.83558472,0,0,25.8960535,0,0,0,0,0,0,0,0,26.53059662,25.85384521,0,25.01556868,0,0,25.32302535,0,0,0,27.52679897,0,29.22262076,0,0,0,28.80585754,25.49366697,0,0,0,0,0,26.43967059,27.56729349,28.13400522,0,0,0,0,0,0,0,0,26.20942966,0,25.88188456,0,0,26.82754773,28.38415515,0,0,0,0,0,0,0,0,29.43141707,28.33365464,0,0,0,0,0,0,0,26.10090902,0,0,0,0,27.19187633,0,0,25.16064056,26.55002182,29.57363681,0,24.89237151,28.00269163,27.96668307,26.31965045,24.78655936,0,0,0,0,0,0,25.49210964,28.33596724,0,0,0,24.98729999,0,0,0,26.41976334,0,0,0,31.47824092,0,0,0,26.93631618,0,29.55085511,0,0,0,0,0,24.67326665,32.33296047,26.24073851,0,29.8903817,0,0,0,0,0,26.48405092,24.78130349,27.20372107,0,0,24.80530117,0,26.55968642,0,0,0,25.9609067,24.95853429,27.78271558,0,0,29.37378566,0,0,25.19773039,27.2671507,0,0,32.92214657,0,0,29.72844807,0,0,0,0,0,25.06643306,0,0,0,0,25.46623078,33.0722347,0,26.43148735,0,0,0,0,26.02971466,0,0,35.34304844,0,0,0,28.9190713,0,0,0,0,25.31903892,0,0,26.50120953,0,0,0,25.91436758,0,29.11000724,0,0,33.74700378,0,0,0,0,29.31725405,29.16395543,0,0,0,0,0,0,0,0,32.80364058,0,0,29.08222084,25.76888035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.78864644,0,33.70103345,26.82233534,0,0,0,0,0,0,26.08513374,26.28602957,0,0,24.95284298,26.52512725,25.25628966,30.46851822,0,0,24.77158065,0,0,0,36.32356895,0,25.01318324,28.76041528,0,25.78272941,0,0,31.25576823,26.99477625,0,27.7108194,0,0,35.53138308,0,0,0,25.75260781,26.45796646,0,0,0,0,29.53640398,0,0,0,28.2280423,27.80463518,0,0,0,27.88981887,28.82598125,0,0,0,0,0,0,31.65664807,0,24.694282,0,0,0,25.87572715,0,28.83274551,0,0,0,26.24147568,0,0,0,29.53387877,0,34.1857712,0,0,28.65298355,0,0,0,0,0,0,0,0,0,0,28.6880141,25.06267663,0,0,0,33.32750496,26.33926123,0,40.10898653,25.4634172,0,0,0,25.63127596,0,26.4381068,28.24533041,0,0,0,0,0,0,0,32.13042181,26.07205272,27.28742703,0,0,31.65428191,28.21223958,0,0,0,0,0,0,0,0,0,0,0,0,26.46652939,0,0,0,32.19314952,0,0,0,0,0,0,25.6975087,25.28624646,0,26.63790831,0,0,0,26.26310552,0,25.29124961,24.63052954,27.4062849,0,0,0,0,28.63451766,0
s250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17372437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.30598991,0,0,0,0,0,0,0,27.12305629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.10884709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67817152,27.08397046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41929471,25.00107826,0,25.77478614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.82650053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76636158,0,0,0,0,0,0,0,25.3445094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02437314,0,0,0,0,0,0,0,0,0,25.82560312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.19504882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.76301219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.78006405,0,0,25.85119378,25.19773039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32923934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.25582654,0,0,0,0,0,0,24.93321285,0,0,25.76798724,0,0,0,0,0,26.44091394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.40559155,26.20095981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.72296587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82141494,0,0,24.80740162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30499047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s252,26.05777062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.76550385,0,0,0,0,0,0,24.64807108,0,0,0,0,0,27.48932587,27.54651691,0,26.86289228,0,0,0,0,0,0,0,24.99434558,26.47725853,0,0,0,0,24.65851599,0,0,0,0,0,0,0,0,0,0,0,0,27.53738754,0,0,0,25.12279238,25.54296111,0,0,0,0,25.08934701,0,25.41115989,0,0,0,27.95783019,0,24.66860274,0,0,0,0,0,0,0,0,0,0,0,0,25.11266551,0,0,0,0,0,0,27.8407482,0,0,0,0,0,0,24.91867483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.82035791,0,0,0,0,25.67867444,0,0,0,0,0,0,0,29.51000227,25.35456069,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94251813,29.32758261,0,0,0,0,0,0,0,0,0,29.09045989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77558045,39.62883599,30.26946447,26.61219897,0,0,0,0,25.17460184,0,0,0,26.06432902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73874431,0,0,28.80837203,0,0,0,0,0,24.68128929,0,24.90913502,0,0,0,0,0,0,0,0,0,0,26.8830902,0,0,28.59440096,27.2671507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.77278518,0,0,0,0,0,0,0,0,0,27.13828988,0,0,0,27.30132827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.27406025,0,0,0,0,0,26.89130638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17480492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41788705,0,0,26.47343162,0,0,0,0,0,0,0,0,0,0,0,0,0,29.49203596,0,0,0,0,0,0,27.71364897,0,0,29.76435467,0,0,0,0,24.78570778,27.37356167,0,24.70191916,0,0,27.65259478,0,0,0,29.78034547,24.79569148,0,0,0,0,26.87378071,0,0,0,0,26.25864149,0,0,0,28.41222374,27.46163315,0,0,0,0,0,0,0,0,0,0,0,0,25.70998426,0,26.70322187,0,0,0,0,0,0,0,0,0,24.77779208,0,0,26.75420609,0,0,0,0,0,0,0,0,0,0,27.44208264,0,0,0,0,26.21159755,0,0,27.94119367,0,0,0,0,0,0,0,26.6347844,0,0,0,0,0,0,0,26.27657489,0,0,0,0,0,26.62671187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.71831811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
